Date,Open,High,Low,Close,Adj Close,Volume
17-12-18,174.880005,177.199997,174.860001,176.419998,174.417007,29421100
17-12-19,175.029999,175.389999,174.089996,174.539993,172.55835,27436400
17-12-20,174.869995,175.419998,173.25,174.350006,172.370514,23475600
17-12-21,174.169998,176.020004,174.100006,175.009995,173.023026,20949900
17-12-22,174.679993,175.419998,174.5,175.009995,173.023026,16114600
17-12-26,170.800003,171.470001,169.679993,170.570007,168.633423,33185500
17-12-27,170.100006,170.779999,169.710007,170.600006,168.663101,21498200
17-12-28,171,171.850006,170.479996,171.080002,169.13765,16480200
17-12-29,170.520004,170.589996,169.220001,169.229996,167.30864,25884400
18-01-02,170.160004,172.300003,169.259995,172.259995,170.30423,25555900
18-01-03,172.529999,174.550003,171.960007,172.229996,170.274567,29517900
18-01-04,172.539993,173.470001,172.080002,173.029999,171.065506,22434600
18-01-05,173.440002,175.369995,173.050003,175,173.013123,23660000
18-01-08,174.350006,175.610001,173.929993,174.350006,172.370514,20567800
18-01-09,174.550003,175.059998,173.410004,174.330002,172.350739,21584000
18-01-10,173.160004,174.300003,173,174.289993,172.311188,23959900
18-01-11,174.589996,175.490005,174.490005,175.279999,173.289948,18667700
18-01-12,176.179993,177.360001,175.649994,177.089996,175.079391,25226000
18-01-16,177.899994,179.389999,176.139999,176.190002,174.189636,29565900
18-01-17,176.149994,179.25,175.070007,179.100006,177.066589,34386800
18-01-18,179.369995,180.100006,178.25,179.259995,177.224762,31193400
18-01-19,178.610001,179.580002,177.410004,178.460007,176.433853,32425100
18-01-22,177.300003,177.779999,176.600006,177,174.990433,27108600
18-01-23,177.300003,179.440002,176.820007,177.039993,175.029968,32689100
18-01-24,177.25,177.300003,173.199997,174.220001,172.241974,51105100
18-01-25,174.509995,174.949997,170.529999,171.110001,169.167297,41529000
18-01-26,172,172,170.059998,171.509995,169.562744,39143000
18-01-29,170.160004,170.160004,167.070007,167.960007,166.053055,50640400
18-01-30,165.529999,167.369995,164.699997,166.970001,165.074295,46048200
18-01-31,166.869995,168.440002,166.5,167.429993,165.529068,32478900
18-02-01,167.169998,168.619995,166.759995,167.779999,165.875092,47230800
18-02-02,166,166.800003,160.100006,160.5,158.67775,86593800
18-02-05,159.100006,163.880005,156,156.490005,154.713287,72738500
18-02-06,154.830002,163.720001,154,163.029999,161.179016,68243800
18-02-07,163.089996,163.399994,159.070007,159.539993,157.728638,51608600
18-02-08,160.289993,161,155.029999,155.149994,153.388489,54390500
18-02-09,157.070007,157.889999,150.240005,156.410004,155.264664,70672600
18-02-12,158.5,163.889999,157.509995,162.710007,161.518524,60819500
18-02-13,161.949997,164.75,161.649994,164.339996,163.136581,32549200
18-02-14,163.039993,167.539993,162.880005,167.369995,166.144394,40644900
18-02-15,169.789993,173.089996,169,172.990005,171.723251,51147200
18-02-16,172.360001,174.820007,171.770004,172.429993,171.167343,40176100
18-02-20,172.050003,174.259995,171.419998,171.850006,170.591599,33930500
18-02-21,172.830002,174.119995,171.009995,171.070007,169.817307,37471600
18-02-22,171.800003,173.949997,171.710007,172.5,171.236832,30991900
18-02-23,173.669998,175.649994,173.539993,175.5,174.214859,33812400
18-02-26,176.350006,179.389999,176.210007,178.970001,177.659454,38162200
18-02-27,179.100006,180.479996,178.160004,178.389999,177.08371,38928100
18-02-28,179.259995,180.619995,178.050003,178.119995,176.815674,37782100
18-03-01,178.539993,179.779999,172.660004,175,173.718521,48802000
18-03-02,172.800003,176.300003,172.449997,176.210007,174.919678,38454000
