Date,Open,High,Low,Close,Adj Close,Volume
2012-06-07,62.590000,62.590000,61.290001,61.630001,57.991276,11000
2012-06-08,61.200001,62.279999,61.000000,61.770000,58.123009,20400
2012-06-11,62.150002,62.470001,61.020000,61.029999,57.426712,12900
2012-06-12,61.049999,61.560001,61.000000,61.480000,57.850143,11400
2012-06-13,61.389999,61.480000,60.580002,60.740002,57.153824,6500
2012-06-14,60.740002,61.980000,60.630001,61.970001,58.311211,14200
2012-06-15,61.799999,62.500000,61.570000,62.139999,58.471176,21000
2012-06-18,62.119999,62.150002,61.080002,61.630001,57.991276,12300
2012-06-19,61.439999,63.290001,61.360001,63.220001,59.487415,13400
2012-06-20,63.500000,63.919998,62.810001,63.669998,59.910835,19900
2012-06-21,63.630001,63.630001,62.119999,62.430000,58.744045,16600
2012-06-22,62.599998,63.459999,62.150002,63.389999,59.647373,39200
